,,Indent Received,,,,,,,,Indent Verification - Specification,,,,,,,,Check Store Availablity,,,,,,,,,Float RFQ,,,,,Received Techno Commercial Offer from Suppliers and Service Provider - Send the Technical Offer to Project/ Engineering Department | Comparision Sheet,,,,,Negotiation and Decision to be Taken,,,,,PO Creation,,,,,,Material Physically Received,,,,,,,,Material Inspection,,,,,Material Inspection and Material Quality Approved,,,,,Second Material Inspection,,,,,Third Material Inspection,,,,,,,Bill Creation (Convert to Bill),,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,PIPE 80NB (H),30 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:22,Accepted,,,Kaushal,,09-11-2024 10:22,09-11-2024 09:44,Done,,,,30,-30,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:47,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,PIPE 50NB (M),318 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:22,Accepted,,,Kaushal,,09-11-2024 10:22,09-11-2024 09:44,Done,,,,318,-318,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:40,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,PIPE 40NB (M),360 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:22,Accepted,,,Kaushal,,09-11-2024 10:22,09-11-2024 09:44,Done,,,,360,-360,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:40,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,ROD EN-8 DIA 80ROD EN-8 DIA 80MMMM,24 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:22,Accepted,,,Kaushal,,09-11-2024 10:22,09-11-2024 09:44,Done,,,,24,-24,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:40,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,ROD EN-8 DIA 36MM,7 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:22,Accepted,,,Kaushal,,09-11-2024 10:22,09-11-2024 09:44,Done,,,,7,-7,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:33,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,BRIGHT BAR DIA 25MM,5 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:22,Accepted,,,Kaushal,,09-11-2024 10:22,09-11-2024 09:44,Done,,,,5,-5,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:33,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,BRIGHT BAR DIA 20MM,10 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:23,Accepted,,,Kaushal,,09-11-2024 10:23,09-11-2024 09:44,Done,,,,10,-10,FOR SHAMLI,09-11-2024 12:44,12-11-2024 09:57,Done,69:12:29,Enquiry Sent,13-11-2024 09:57,,,-0:27:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,BEARING 22215 COMPLETE SET,8 SET,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:23,Accepted,,,Vikrant,,09-11-2024 10:23,09-11-2024 09:44,Done,,,,8,-8,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:26,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,COUPLING FBC5,4 NOS,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:23,Accepted,,,Vikrant,,09-11-2024 10:23,09-11-2024 09:44,Done,,,,4,-4,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:26,,12-11-2024 10:34,12-11-2024 10:30,Done,,,12-11-2024 14:30,12-11-2024 10:30,Done,,,12-11-2024 14:30,12-11-2024 09:53,,8186,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,MS TUBE 38MM OD X 6.3MM THK,36 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:23,Accepted,,,Vikrant,,09-11-2024 10:23,09-11-2024 09:44,Done,,,,36,-36,FOR SHAMLI,09-11-2024 12:44,12-11-2024 09:57,,69:12:14,To be locate in market,13-11-2024 09:57,,,-0:27:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,GREEN GASKET SHEET 3MM THK,1 ROLL,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:25,Accepted,,,Vikrant,,09-11-2024 10:25,09-11-2024 09:45,Done,,,,1,-1,FOR SHAMLI,09-11-2024 12:45,12-11-2024 09:57,Done,69:12:15,Enquiry Sent,13-11-2024 09:57,12-11-2024 10:30,Done,,,12-11-2024 14:30,12-11-2024 10:30,Done,,,12-11-2024 14:30,12-11-2024 09:51,,8194,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,Y PIECE / CLEVIS,36 NOS,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:23,Accepted,,,Vikrant,,09-11-2024 10:23,09-11-2024 09:45,Done,,,,36,-36,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:45,Done,46:00:09,,12-11-2024 10:45,11-11-2024 10:45,Done,,,11-11-2024 14:45,11-11-2024 10:44,Done,,,11-11-2024 14:44,09-11-2024 10:20,,8169,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,CERAMIC WOOL / GLASS WOOL,5 BUNDLE,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:24,Accepted,,,Vikrant,,09-11-2024 10:24,09-11-2024 09:45,Done,,,,5,-5,FOR SHAMLI,09-11-2024 12:45,12-11-2024 10:00,Done,69:15:44,,13-11-2024 10:00,,,-0:30:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,STUD M8X30,50 KG,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:24,Accepted,,,Vikrant,,09-11-2024 10:24,09-11-2024 09:45,Done,,,,50,-50,FOR SHAMLI,09-11-2024 12:45,12-11-2024 10:17,Done,69:32:06,,13-11-2024 10:17,12-11-2024 10:17,Done,,,12-11-2024 14:17,12-11-2024 10:17,Done,,,12-11-2024 14:17,11-11-2024 17:08,,8187,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,HT BOLT M10X25,550 NOS,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:24,Accepted,,,Vikrant,,09-11-2024 10:24,09-11-2024 09:45,Done,,,,550,-550,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:34,Done,45:49:12,,12-11-2024 10:34,12-11-2024 10:30,Done,,,12-11-2024 14:30,11-11-2024 11:05,Done,,,11-11-2024 15:05,08-11-2024 17:39,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,HT NUT M10,550 NOS,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:24,Accepted,,,Vikrant,,09-11-2024 10:24,09-11-2024 09:45,Done,,,,550,-550,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:34,Done,45:49:12,,12-11-2024 10:34,12-11-2024 10:31,Done,,,12-11-2024 14:31,11-11-2024 11:05,Done,,,11-11-2024 15:05,08-11-2024 17:39,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,HT BOLT M12X70,75 NOS,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:24,Accepted,,,Vikrant,,09-11-2024 10:24,09-11-2024 09:45,Done,,,,75,-75,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:34,Done,45:49:04,,12-11-2024 10:34,12-11-2024 10:31,Done,,,12-11-2024 14:31,11-11-2024 11:05,Done,,,11-11-2024 15:05,08-11-2024 17:39,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,HT NUT M12,75 NOS,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:24,Accepted,,,Vikrant,,09-11-2024 10:24,09-11-2024 09:45,Done,,,,75,-75,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:34,Done,45:49:04,,12-11-2024 10:34,12-11-2024 10:31,Done,,,12-11-2024 14:31,11-11-2024 11:05,Done,,,11-11-2024 15:05,08-11-2024 17:39,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,HT BOLT M6X30,60 NOS,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:24,Accepted,,,Vikrant,,09-11-2024 10:24,09-11-2024 09:45,Done,,,,60,-60,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:34,Done,45:49:04,,12-11-2024 10:34,12-11-2024 10:31,Done,,,12-11-2024 14:31,11-11-2024 11:06,Done,,,11-11-2024 15:06,08-11-2024 17:40,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,HT NUT M6,60 NOS,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:24,Accepted,,,Vikrant,,09-11-2024 10:24,09-11-2024 09:45,Done,,,,60,-60,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:34,Done,45:49:04,,12-11-2024 10:34,12-11-2024 10:31,Done,,,12-11-2024 14:31,11-11-2024 11:06,Done,,,11-11-2024 15:06,08-11-2024 17:40,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 16:32,I-238,SN,2094,MAL KILN & DRYER MILL,ISMBH 250 - 6 MTR LONG,48 MTR,18-Nov-24,,Ready-Made,09-11-2024 10:32,09-11-2024 10:32,08-11-2024 16:58,Accepted,,,Kaushal,,09-11-2024 10:58,09-11-2024 09:45,Done,,,,48,-48,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:34,Done,45:48:57,,12-11-2024 10:34,12-11-2024 10:31,Done,,,12-11-2024 14:31,12-11-2024 10:31,Done,,,12-11-2024 14:31,,,,18:57:45,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 16:32,I-238,SN,2094,MAL KILN & DRYER MILL,HT BOLT M12 X 100,20 NOS,18-Nov-24,,Ready-Made,09-11-2024 10:32,09-11-2024 10:32,08-11-2024 16:58,Accepted,,,Vikrant,,09-11-2024 10:58,09-11-2024 09:45,Done,,,,20,-20,FOR SHAMLI,09-11-2024 12:45,11-11-2024 10:34,Done,45:48:57,,12-11-2024 10:34,12-11-2024 10:31,Done,,,12-11-2024 14:31,11-11-2024 11:06,Done,,,11-11-2024 15:06,08-11-2024 17:40,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 17:07,I-239,AZ,Job-Singapore Mr. Sheik Abdullah Sahabudeen,Job-Singapore Mr. Sheik Abdullah Sahabudeen,"Dell Inspiron 15 Laptop, 15.6 Inch FHD Display, Intel 6-Core i3-1215U Processor (up to 4.4GHz), 8GB RAM, 512GB SSD, Intel UHD Graphics, Wi-Fi 6, Bluet",1,12-Nov-24,,Ready-Made,09-11-2024 11:07,09-11-2024 11:07,09-11-2024 15:17,Accepted,04:10:15,,AZ,,11-11-2024 09:17,09-11-2024 09:45,Done,,0 NOS,0,1,-1,STOCK,09-11-2024 12:45,09-11-2024 15:17,Done,02:32:07,,11-11-2024 15:17,09-11-2024 15:17,Done,,,11-11-2024 09:17,09-11-2024 15:17,Done,,,11-11-2024 09:17,08-11-2024 17:15,,8167,,,12-11-2024 15:00,,,,18:29:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 17:22,I-240,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-FABRICATION-MS HINGE PIN DIA13MM-LENGTH-190MM,200 NOS,09-Nov-24,,Ready-Made,09-11-2024 11:22,09-11-2024 11:22,09-11-2024 09:49,Rejected,,Qty. is not correct,,,,,Done,,,,200,-200,,,,,,,,,,,,,,,,,,,,,,,09-11-2024 15:00,,,,90:29:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 10:09,I-241,RJB,Job-FOR TRUMPF BENDING MACHINE,FOR TRUMPF BENDING MACHINE,PAL-LUBRICANTS-HYDRAULIC OIL NUTO-H68-MOBIL,208 LTR,11-Nov-24,,Ready-Made,09-11-2024 14:09,09-11-2024 14:09,09-11-2024 13:08,Accepted,,,Vikrant,,09-11-2024 17:08,09-11-2024 10:13,Done,,0,,208,-208,NOT IN STOCK,09-11-2024 13:13,12-11-2024 09:56,Done,68:42:36,,13-11-2024 09:56,12-11-2024 09:56,Done,,,12-11-2024 13:56,12-11-2024 09:56,Done,,,12-11-2024 13:56,12-11-2024 09:54,,8184,,,11-11-2024 15:00,,,,42:29:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 14:32,I-242,RJB,Job-FOR Abu,FOR Abu,"FIT-SOCKET-SS 316L SOCKET 1/4""",4,11-Nov-24,,Ready-Made,09-11-2024 18:32,09-11-2024 18:32,09-11-2024 15:32,Rejected,,laready ordered,,,,,,,,,4,-4,,,,,,,,,,,,,,,,,,,,,,,11-11-2024 15:00,,12-11-2024 19:56,12-11-2024 19:56,28:56:38,Fully Received,Noida,,13-11-2024 13:56,,,-4:26:41,,13-11-2024 13:56,,,-4:26:41,,,,,,,,,,,,,,,,,,,
09-11-2024 14:32,I-242,RJB,Job-FOR Abu,FOR Abu,"FIT-SOCKET-SS SOCKET-1""",4,11-Nov-24,,Ready-Made,09-11-2024 18:32,09-11-2024 18:32,09-11-2024 15:32,Rejected,,laready ordered,,,,,,,,,4,-4,,,,,,,,,,,,,,,,,,,,,,,11-11-2024 15:00,,12-11-2024 19:56,12-11-2024 19:56,28:56:45,Fully Received,Noida,,13-11-2024 13:56,,,-4:26:41,,13-11-2024 13:56,,,-4:26:41,,,,,,,,,,,,,,,,,,,
09-11-2024 14:32,I-242,RJB,Job-FOR Abu,FOR Abu,HAR-BOLT-CUP HEAD SQ BOLT M12X30 SS304,300,11-Nov-24,,Ready-Made,09-11-2024 18:32,09-11-2024 18:32,09-11-2024 15:58,Accepted,,,Vikrant,,11-11-2024 09:58,09-11-2024 17:07,Done,,0,,300,-300,NOT IN STOCK,11-11-2024 10:07,12-11-2024 09:57,Done,23:50:22,,13-11-2024 09:57,12-11-2024 09:57,Done,,,12-11-2024 13:57,12-11-2024 09:57,Done,,,12-11-2024 13:57,12-11-2024 09:52,,8191,,,11-11-2024 15:00,,11-11-2024 19:05,11-11-2024 19:05,04:05:45,Fully Received,Noida,,12-11-2024 13:05,,,20:24:19,,12-11-2024 13:05,,,20:24:19,,,,,,,,,,,,,,,,,,,
09-11-2024 14:32,I-242,RJB,Job-FOR Abu,FOR Abu,HAR-HARDWARE-SS HEX HEAD BOLT M12X70,48,11-Nov-24,,Ready-Made,09-11-2024 18:32,09-11-2024 18:32,09-11-2024 15:35,Accepted,,,Vikrant,,11-11-2024 09:35,09-11-2024 17:07,Done,,0,,48,-48,NOT IN STOCK,11-11-2024 10:07,12-11-2024 09:57,Done,23:50:49,,13-11-2024 09:57,12-11-2024 09:58,Done,,,12-11-2024 13:58,12-11-2024 09:58,Done,,,12-11-2024 13:58,11-11-2024 17:07,,8185,,,11-11-2024 15:00,,11-11-2024 19:05,11-11-2024 19:05,04:05:40,Fully Received,Noida,,12-11-2024 13:05,,,20:24:19,,12-11-2024 13:05,,,20:24:19,,,,,,,,,,,,,,,,,,,
09-11-2024 14:32,I-242,RJB,Job-FOR Abu,FOR Abu,HAR-HARDWARE-SS EYE BOLT M12X70,32,11-Nov-24,,Ready-Made,09-11-2024 18:32,09-11-2024 18:32,09-11-2024 15:35,Accepted,,,Vikrant,,11-11-2024 09:35,09-11-2024 17:07,Done,,0,,32,-32,NOT IN STOCK,11-11-2024 10:07,12-11-2024 09:57,Done,23:50:57,,13-11-2024 09:57,12-11-2024 09:58,Done,,,12-11-2024 13:58,12-11-2024 09:58,Done,,,12-11-2024 13:58,11-11-2024 17:07,,8185,,,11-11-2024 15:00,,11-11-2024 19:05,11-11-2024 19:05,04:05:35,Fully Received,Noida,,12-11-2024 13:05,,,20:24:19,,12-11-2024 13:05,,,20:24:19,,,,,,,,,,,,,,,,,,,
09-11-2024 14:32,I-242,RJB,Job-FOR Abu,FOR Abu,HAR-NUT-SS HEX HEAD NUT-M12,112,11-Nov-24,,Ready-Made,09-11-2024 18:32,09-11-2024 18:32,09-11-2024 15:55,Accepted,,,Vikrant,,11-11-2024 09:55,09-11-2024 17:07,Done,,0,,112,-112,NOT IN STOCK,11-11-2024 10:07,12-11-2024 09:57,Done,23:50:57,,13-11-2024 09:57,12-11-2024 09:58,Done,,,12-11-2024 13:58,12-11-2024 09:58,Done,,,12-11-2024 13:58,11-11-2024 17:07,,8185,,,11-11-2024 15:00,,11-11-2024 19:05,11-11-2024 19:05,04:05:55,Fully Received,Noida,,12-11-2024 13:05,,,20:24:19,,12-11-2024 13:05,,,20:24:19,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,PIPE-CLASS-B; PIPE 40NB x 4.5 THK.,15 Mtr,05-Dec-24,https://workdrive.zoho.eu/file/hgwu4933189df2b1e4dba9f2832144d1409a1,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 16:21,Accepted,,,Kaushal,,11-11-2024 10:21,09-11-2024 17:05,Done,,0,,15,-15,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:01,Done,16:56:54,,15-11-2024 10:01,,,-48:31:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,PIPE-CLASS-B; PIPE 25NB x 3.65 THK.,24 Mtr,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 16:21,Accepted,,,Kaushal,,11-11-2024 10:21,09-11-2024 17:05,Done,,0,,24,-24,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:03,Done,16:58:40,,15-11-2024 10:03,,,-48:33:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,PIPE-CLASS-B; PIPE 25NB x 3.25,2 Mtr,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 16:21,Accepted,,,Kaushal,,11-11-2024 10:21,09-11-2024 17:05,Done,,0,,2,-2,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:03,Done,16:58:48,,15-11-2024 10:03,,,-48:33:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,PIPE-CLASS-B; PIPE 25NB x 3.25,9 Mtr,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 16:22,Accepted,,,Kaushal,,11-11-2024 10:22,09-11-2024 17:05,Done,,0,,9,-9,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:03,Done,16:58:48,,15-11-2024 10:03,,,-48:33:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,PIPE-CLASS-B; PIPE 25NB x 3.25 THK.,12 Mtr,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 16:22,Accepted,,,Kaushal,,11-11-2024 10:22,09-11-2024 17:05,Done,,0,,12,-12,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:03,Done,16:58:48,,15-11-2024 10:03,,,-48:33:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,PIPE-CLASS-B;PIPE 25 NB X 3.25,12 Mtr,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 16:23,Accepted,,,Kaushal,,11-11-2024 10:23,09-11-2024 17:05,Done,,0,,12,-12,NOT IN STOCK,11-11-2024 17:05,12-11-2024 10:03,Done,16:58:56,,15-11-2024 10:03,,,-48:33:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"HEX EQUALE NIPPLE-3/4"" BSP",15 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:06,Done,,15 NOS,15,15,0,STOCK,11-11-2024 17:06,12-11-2024 10:03,Done,16:57:56,,15-11-2024 10:03,,,-48:33:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"BALL VALVE-3/4"" BSP-GUN METAL",12 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:06,Done,,12 NOS,12,12,0,STOCK,11-11-2024 17:06,12-11-2024 10:03,Done,16:57:56,,15-11-2024 10:03,,,-48:33:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"UNEQUAL NIPPLE-3/4"" BSPX1''BSP",14 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:06,Done,,0,,14,-14,NOT IN STOCK,11-11-2024 17:06,12-11-2024 10:04,Done,16:58:03,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"EQUAL TEE-1"" X 1""",26 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:06,Done,,0,,26,-26,NOT IN STOCK,11-11-2024 17:06,12-11-2024 10:04,Done,16:58:17,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09-11-2024 16:02,I-243,SR,2094,Mol- Kiln,"ELBOW-1"" BSP",3 Nos,05-Dec-24,,Tailor-Made,11-11-2024 10:02,11-11-2024 10:02,09-11-2024 17:08,Accepted,,,Vikrant,,11-11-2024 11:08,09-11-2024 17:06,Done,,0,,3,-3,NOT IN STOCK,11-11-2024 17:06,12-11-2024 10:04,Done,16:58:24,,15-11-2024 10:04,,,-48:34:41,,,,,,,,,,,,,05-12-2024 15:00,,,,-533:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
